# X Y Ux Uy Magnitude
766.324 257.676 0.7598 -0.10321 0.766778
773.438 265.637 0.767229 -0.10561 0.774463
779.617 274.345 0.773735 -0.108153 0.781257
784.782 283.69 0.779233 -0.110831 0.787075
788.867 293.554 0.783635 -0.113619 0.791829
791.823 303.814 0.786873 -0.116489 0.795449
793.612 314.34 0.788896 -0.119416 0.797883
263.408 358.651 0.257556 -0.126472 0.286933
261.453 370.156 0.25565 -0.129856 0.28674
258.222 381.369 0.2526 -0.132946 0.28545
253.757 392.151 0.248514 -0.135717 0.283158
248.112 402.364 0.243422 -0.138105 0.279871
241.359 411.882 0.23735 -0.14009 0.275609
233.583 420.583 0.230321 -0.141683 0.270411
224.882 428.359 0.222368 -0.143011 0.264386
215.364 435.112 0.213568 -0.144159 0.257669
205.151 440.757 0.204009 -0.145429 0.250538
194.369 445.222 0.193791 -0.146939 0.2432
183.156 448.453 0.183041 -0.148664 0.235807
171.651 450.408 0.171897 -0.150501 0.228471
160 451.062 0.16055 -0.15223 0.221247
148.349 450.408 0.149233 -0.153576 0.214141
136.844 448.453 0.138205 -0.15424 0.207101
125.631 445.222 0.127629 -0.154089 0.200082
114.849 440.757 0.117484 -0.153137 0.193011
104.636 435.112 0.107702 -0.151415 0.185813
95.1184 428.359 0.0983868 -0.149051 0.178595
86.4171 420.583 0.0897099 -0.146198 0.171528
78.6411 411.882 0.0818656 -0.143032 0.164803
71.8882 402.364 0.0750306 -0.139672 0.158549
66.2434 392.151 0.0693626 -0.136204 0.152849
61.7776 381.369 0.0648466 -0.132659 0.14766
58.5471 370.156 0.061591 -0.129095 0.143035
56.5923 358.651 0.0596391 -0.125502 0.138952
55.938 347 0.0590311 -0.121907 0.135448
56.5923 335.349 0.0597639 -0.118375 0.132606
58.5471 323.844 0.0618014 -0.114949 0.130509
61.7776 312.631 0.0650849 -0.111684 0.129265
66.2434 301.849 0.0695081 -0.108662 0.128991
71.8882 291.636 0.0749779 -0.106026 0.129858
78.6411 282.118 0.0814106 -0.103844 0.131952
86.4171 273.417 0.0887284 -0.102189 0.135334
95.1184 265.641 0.0969033 -0.101095 0.140037
104.636 258.888 0.105893 -0.100516 0.146002
114.849 253.243 0.115607 -0.100311 0.15306
125.631 248.778 0.125953 -0.100287 0.161002
136.844 245.547 0.136826 -0.100326 0.169666
148.349 243.592 0.148129 -0.100255 0.178867
160 242.938 0.159554 -0.100187 0.188402
171.651 243.592 0.170929 -0.100042 0.198053
183.156 245.547 0.182104 -0.0997445 0.207632
194.369 248.778 0.192924 -0.099304 0.216981
205.151 253.243 0.203259 -0.0989117 0.226049
215.364 258.888 0.212947 -0.0988127 0.234756
224.882 265.641 0.221789 -0.0993675 0.243031
233.583 273.417 0.229708 -0.100685 0.250805
241.359 282.118 0.236757 -0.102711 0.258077
248.112 291.636 0.243002 -0.105328 0.264847
253.757 301.849 0.248361 -0.108419 0.270994
258.222 312.631 0.252692 -0.111843 0.276337
261.453 323.844 0.255858 -0.115449 0.280699
263.408 335.349 0.257722 -0.119141 0.283928
197.008 561.93 0.193835 -0.192732 0.273345
195.174 572.723 0.191118 -0.195763 0.273586
192.143 583.242 0.187232 -0.19873 0.273037
187.954 593.356 0.182319 -0.201539 0.271769
182.659 602.938 0.176461 -0.204074 0.269786
176.324 611.866 0.169726 -0.206215 0.267079
169.029 620.029 0.162126 -0.207871 0.26362
160.866 627.324 0.153109 -0.209256 0.259289
151.938 633.659 0.141917 -0.209615 0.253138
142.356 638.954 0.132133 -0.211439 0.24933
132.242 643.143 0.123724 -0.213213 0.246511
121.723 646.174 0.116514 -0.214956 0.244503
110.93 648.008 0.109829 -0.216215 0.24251
100 648.622 0.102613 -0.216794 0.239852
89.0698 648.008 0.0934873 -0.216593 0.235908
78.2771 646.174 0.0820488 -0.215812 0.230883
67.7576 643.143 0.0704065 -0.214573 0.225828
57.6435 638.954 0.0597536 -0.213404 0.221612
48.0621 633.659 0.0500361 -0.212247 0.218065
39.1339 627.324 0.0411052 -0.210941 0.214909
30.971 620.029 0.0328242 -0.209298 0.211857
23.6763 611.866 0.0251788 -0.207218 0.208743
17.3413 602.938 0.018277 -0.204768 0.205582
12.0459 593.356 0.0123462 -0.20215 0.202526
7.8565 583.242 0.00829494 -0.199788 0.199961
4.82588 572.723 0.0066691 -0.197374 0.197487
2.99212 561.93 0.00626266 -0.195544 0.195645
2.3783 551 0.00620033 -0.194088 0.194187
2.99212 540.07 0.00659466 -0.192727 0.19284
4.82588 529.277 0.00786472 -0.19124 0.191402
7.8565 518.758 0.0099527 -0.189304 0.189565
12.0459 508.644 0.0121431 -0.186617 0.187012
17.3413 499.062 0.0179736 -0.184116 0.184991
23.6763 490.134 0.0246639 -0.181659 0.183326
30.971 481.971 0.0321893 -0.17919 0.182058
39.1339 474.676 0.0404659 -0.176741 0.181314
48.0621 468.341 0.0494058 -0.174313 0.18118
57.6435 463.046 0.0589168 -0.171901 0.181717
67.7576 458.857 0.0689104 -0.169503 0.182975
78.2771 455.826 0.0792958 -0.167159 0.185013
89.0698 453.992 0.0898901 -0.164929 0.187834
100 453.378 0.100576 -0.163026 0.191555
110.93 453.992 0.111172 -0.161688 0.19622
121.723 455.826 0.121502 -0.161058 0.201749
132.242 458.857 0.131456 -0.161188 0.207996
142.356 463.046 0.141037 -0.16207 0.214844
151.938 468.341 0.150299 -0.163664 0.222207
160.866 474.676 0.159215 -0.165877 0.229923
169.029 481.971 0.167534 -0.168543 0.237643
176.324 490.134 0.175123 -0.171543 0.245143
182.659 499.062 0.181703 -0.17464 0.252022
187.954 508.644 0.187115 -0.177723 0.258065
192.143 518.758 0.191246 -0.180756 0.26315
195.174 529.277 0.19402 -0.183741 0.267216
197.008 540.07 0.195363 -0.186698 0.270227
420.582 515.77 0.418069 -0.179978 0.455163
418.776 526.404 0.415962 -0.182641 0.454293
415.79 536.769 0.412729 -0.185289 0.452412
411.662 546.734 0.408524 -0.187808 0.449626
406.444 556.175 0.403438 -0.190109 0.445986
400.202 564.972 0.397531 -0.192147 0.441533
393.015 573.015 0.390811 -0.19394 0.436286
384.972 580.202 0.383278 -0.195483 0.430251
376.175 586.444 0.37494 -0.196863 0.423479
366.734 591.662 0.365856 -0.198125 0.416058
356.769 595.79 0.356171 -0.199144 0.408064
346.404 598.776 0.346037 -0.199861 0.399608
335.77 600.582 0.33563 -0.200253 0.390831
325 601.187 0.3251 -0.200335 0.381869
314.23 600.582 0.314572 -0.200145 0.372846
303.596 598.776 0.304147 -0.199685 0.36384
293.231 595.79 0.293945 -0.198936 0.354935
283.266 591.662 0.284053 -0.197832 0.346155
273.825 586.444 0.274576 -0.196345 0.337555
265.028 580.202 0.265633 -0.194469 0.32921
256.985 573.015 0.257365 -0.192242 0.321238
249.798 564.972 0.249926 -0.189733 0.313786
243.556 556.175 0.243471 -0.187046 0.307025
238.338 546.734 0.238152 -0.184275 0.301121
234.21 536.769 0.234087 -0.181509 0.296213
231.224 526.404 0.23134 -0.178751 0.292353
229.418 515.77 0.229942 -0.175989 0.289561
228.813 505 0.229843 -0.173208 0.287801
229.418 494.23 0.230961 -0.170436 0.287039
231.224 483.596 0.233182 -0.167737 0.287245
234.21 473.231 0.236401 -0.165164 0.288382
238.338 463.266 0.24051 -0.162783 0.290419
243.556 453.825 0.245466 -0.160734 0.293409
249.798 445.028 0.25126 -0.159053 0.297371
256.985 436.985 0.257883 -0.157767 0.302315
265.028 429.798 0.265305 -0.156841 0.308198
273.825 423.556 0.273459 -0.156195 0.314924
283.266 418.338 0.282268 -0.155723 0.322374
293.231 414.21 0.291652 -0.155375 0.330458
303.596 411.224 0.301509 -0.155171 0.339095
314.23 409.418 0.311668 -0.155013 0.348089
325 408.813 0.321997 -0.154993 0.357358
335.77 409.418 0.332349 -0.15513 0.366772
346.404 411.224 0.3426 -0.155453 0.376219
356.769 414.21 0.352635 -0.155979 0.385592
366.734 418.338 0.36236 -0.156748 0.39481
376.175 423.556 0.371685 -0.157799 0.403795
384.972 429.798 0.380491 -0.159142 0.412431
393.015 436.985 0.388728 -0.160853 0.420693
400.202 445.028 0.396272 -0.162898 0.428447
406.444 453.825 0.402965 -0.165179 0.435505
411.662 463.266 0.408652 -0.167604 0.441687
415.79 473.231 0.413181 -0.170073 0.446815
418.776 483.596 0.416431 -0.172518 0.450752
420.582 494.23 0.418332 -0.174924 0.453432
628.522 492.425 0.624377 -0.173016 0.647905
626.773 502.718 0.623482 -0.175548 0.647724
623.883 512.751 0.621352 -0.177945 0.64633
619.887 522.398 0.617966 -0.180225 0.64371
614.836 531.536 0.61332 -0.182426 0.639876
608.794 540.052 0.607483 -0.184551 0.634897
601.837 547.837 0.600552 -0.186559 0.628862
594.052 554.794 0.592685 -0.188339 0.62189
585.536 560.836 0.584014 -0.189869 0.614104
576.398 565.887 0.574717 -0.191117 0.605661
566.751 569.883 0.564967 -0.192067 0.596723
556.718 572.773 0.554915 -0.19277 0.587444
546.425 574.522 0.544697 -0.193339 0.577992
536 575.107 0.534439 -0.193829 0.568502
525.575 574.522 0.524257 -0.194249 0.559086
515.282 572.773 0.514255 -0.194521 0.549815
505.249 569.883 0.504637 -0.194453 0.540806
495.602 565.887 0.495463 -0.193792 0.532014
486.464 560.836 0.486685 -0.192499 0.523372
477.948 554.794 0.478257 -0.190628 0.514848
470.163 547.837 0.470229 -0.188272 0.506519
463.206 540.052 0.462769 -0.185563 0.498587
457.164 531.536 0.456098 -0.182675 0.49132
452.113 522.398 0.450487 -0.179798 0.485043
448.117 512.751 0.446045 -0.177055 0.4799
445.227 502.718 0.442862 -0.174448 0.475982
443.478 492.425 0.441011 -0.17192 0.473336
442.892 482 0.440504 -0.169357 0.471938
443.478 471.575 0.441361 -0.166659 0.471778
445.227 461.282 0.443538 -0.163787 0.472813
448.117 451.249 0.446959 -0.160764 0.474993
452.113 441.602 0.451502 -0.157638 0.47823
457.164 432.464 0.457027 -0.154523 0.482443
463.206 423.948 0.463451 -0.151517 0.48759
470.163 416.163 0.470656 -0.148735 0.493598
477.948 409.206 0.478524 -0.146286 0.500385
486.464 403.164 0.486932 -0.144301 0.507864
495.602 398.113 0.495784 -0.142879 0.515961
505.249 394.117 0.504992 -0.142105 0.524606
515.282 391.227 0.514523 -0.141994 0.533757
525.575 389.478 0.52434 -0.142503 0.54336
536 388.892 0.534288 -0.143501 0.553223
546.425 389.478 0.544225 -0.144808 0.563161
556.718 391.227 0.553992 -0.146249 0.572971
566.751 394.117 0.563466 -0.1477 0.582503
576.398 398.113 0.57253 -0.149114 0.591629
585.536 403.164 0.581082 -0.150511 0.600259
594.052 409.206 0.589006 -0.151951 0.60829
601.837 416.163 0.59621 -0.153529 0.61566
608.794 423.948 0.60267 -0.155324 0.622364
614.836 432.464 0.608342 -0.157372 0.628368
619.887 441.602 0.613209 -0.159674 0.633657
623.883 451.249 0.61726 -0.162187 0.638213
626.773 461.282 0.620477 -0.164848 0.642002
628.522 471.575 0.622799 -0.167592 0.644954
835.515 562.199 0.834446 -0.215587 0.861846
833.804 572.269 0.83264 -0.218336 0.86079
830.976 582.084 0.829723 -0.220948 0.858638
827.067 591.522 0.825803 -0.223338 0.855471
822.126 600.462 0.821013 -0.225408 0.851393
816.215 608.792 0.815492 -0.227049 0.84651
809.409 616.409 0.809358 -0.228196 0.840912
801.792 623.215 0.802688 -0.228814 0.834664
793.462 629.126 0.79542 -0.228941 0.827712
784.522 634.067 0.78754 -0.228723 0.820082
775.084 637.976 0.778995 -0.228308 0.811762
765.269 640.804 0.769818 -0.2278 0.802815
755.199 642.515 0.760244 -0.227312 0.793499
745 643.088 0.750489 -0.226625 0.78396
734.801 642.515 0.740787 -0.225597 0.774377
724.731 640.804 0.730799 -0.224602 0.764534
714.916 637.976 0.721035 -0.223482 0.754874
705.478 634.067 0.711796 -0.22235 0.745717
696.538 629.126 0.703111 -0.221108 0.737057
688.208 623.215 0.694986 -0.219622 0.728861
680.591 616.409 0.687434 -0.217787 0.721108
673.785 608.792 0.680482 -0.215574 0.713813
667.874 600.462 0.674252 -0.213038 0.707107
662.933 591.522 0.668899 -0.210248 0.701163
659.024 582.084 0.66434 -0.207223 0.695909
656.196 572.269 0.660744 -0.2042 0.691578
654.485 562.199 0.658145 -0.201214 0.688217
653.912 552 0.656614 -0.198322 0.685911
654.485 541.801 0.656219 -0.195578 0.684744
656.196 531.731 0.65701 -0.192991 0.684768
659.024 521.916 0.659036 -0.190554 0.686032
662.933 512.478 0.662315 -0.188219 0.68854
667.874 503.538 0.666777 -0.18598 0.692228
673.785 495.208 0.672405 -0.1838 0.697074
680.591 487.591 0.679087 -0.181713 0.702979
688.208 480.785 0.686679 -0.179815 0.709832
696.538 474.874 0.695049 -0.1782 0.71753
705.478 469.933 0.704049 -0.176981 0.725953
714.916 466.024 0.713536 -0.176288 0.734991
724.731 463.196 0.723376 -0.176248 0.744538
734.801 461.485 0.733426 -0.17677 0.754427
745 460.912 0.743557 -0.177872 0.764536
755.199 461.485 0.753655 -0.179455 0.774726
765.269 463.196 0.763603 -0.181398 0.784853
775.084 466.024 0.773294 -0.183591 0.794789
784.522 469.933 0.782626 -0.185938 0.804411
793.462 474.874 0.791502 -0.188391 0.813613
801.792 480.785 0.7998 -0.190868 0.822259
809.409 487.591 0.807372 -0.193407 0.830215
816.215 495.208 0.81425 -0.196048 0.837519
822.126 503.538 0.820294 -0.198738 0.844026
827.067 512.478 0.825428 -0.201473 0.84966
830.976 521.916 0.82955 -0.20425 0.854325
833.804 531.731 0.832576 -0.20707 0.85794
835.515 541.801 0.834427 -0.209916 0.860426
89.0969 0 0.0906679 -0.0102154 0.0912416
98.9402 0 0.100668 -0.0112544 0.101295
108.783 0 0.110543 -0.0117637 0.111167
118.627 0 0.120285 -0.011985 0.120881
128.47 0 0.129924 -0.0120442 0.130481
138.313 0 0.139487 -0.0120103 0.140003
148.157 0 0.149004 -0.0119231 0.149481
158 0 0.158502 -0.0118019 0.158941
167.843 0 0.168012 -0.011654 0.168416
177.687 0 0.177556 -0.0114611 0.177925
187.53 0 0.187157 -0.0111934 0.187491
197.373 0 0.196831 -0.0108051 0.197127
207.217 0 0.206597 -0.0102256 0.20685
217.06 0 0.216474 -0.00933424 0.216675
226.903 0 0.226489 -0.0078672 0.226626
0 255.543 2.69616e-17 -0.0809478 0.0809478
0 244.18 2.66541e-17 -0.0788486 0.0788486
0 232.817 2.64725e-17 -0.0766915 0.0766915
0 221.453 2.63432e-17 -0.0744728 0.0744728
0 210.09 2.62692e-17 -0.0722023 0.0722023
0 198.727 2.62314e-17 -0.0698843 0.0698843
0 187.363 2.62289e-17 -0.0675256 0.0675256
0 176 2.6255e-17 -0.0651318 0.0651318
0 164.637 2.63134e-17 -0.0627092 0.0627092
0 153.273 2.64024e-17 -0.0602616 0.0602616
0 141.91 2.65269e-17 -0.0577917 0.0577917
0 130.547 2.66903e-17 -0.0552999 0.0552999
0 119.183 2.68998e-17 -0.0527863 0.0527863
0 107.82 2.71638e-17 -0.0502532 0.0502532
0 96.4568 2.75247e-17 -0.0477128 0.0477128
343.075 0 0.338777 -0.0133542 0.33904
355.207 0 0.351265 -0.0151253 0.35159
367.339 0 0.363631 -0.016239 0.363993
379.472 0 0.375863 -0.0169688 0.376245
391.604 0 0.387992 -0.0174571 0.388385
403.736 0 0.40004 -0.0177769 0.400434
415.868 0 0.412028 -0.0179744 0.412419
428 0 0.423973 -0.0180747 0.424358
440.132 0 0.435892 -0.0180842 0.436267
452.264 0 0.447787 -0.0180103 0.448149
464.396 0 0.459669 -0.0178494 0.460016
476.528 0 0.47155 -0.0175881 0.471878
488.661 0 0.48345 -0.0171925 0.483756
500.793 0 0.495413 -0.0165778 0.495691
512.925 0 0.507515 -0.0154984 0.507752
531.803 649 0.5345 -0.222919 0.579122
522.688 649 0.524573 -0.220677 0.5691
513.574 649 0.514714 -0.219308 0.559488
504.459 649 0.504955 -0.2185 0.550201
495.344 649 0.495331 -0.218101 0.541221
486.229 649 0.485854 -0.218026 0.532532
477.115 649 0.476545 -0.218181 0.524116
468 649 0.467397 -0.218485 0.515941
458.885 649 0.458332 -0.218985 0.50796
449.771 649 0.449412 -0.219521 0.500161
440.656 649 0.440589 -0.220094 0.492504
431.541 649 0.431825 -0.220707 0.484958
422.426 649 0.423084 -0.221403 0.477514
413.312 649 0.414345 -0.222295 0.470209
404.197 649 0.40563 -0.22364 0.463196
100.14 550.928 0.0982422 -0.191215 0.214976
134.427 594.201 0.130888 -0.202126 0.240804
154.439 551.108 0.152116 -0.189853 0.243276
134.408 508.187 0.13292 -0.177104 0.221435
87.946 604.299 0.0863547 -0.205715 0.223105
88.0892 498.026 0.0870173 -0.177236 0.197445
51.1022 574.524 0.0506309 -0.198358 0.204718
51.0185 527.283 0.0506235 -0.187664 0.194372
147.649 610.75 0.142519 -0.205533 0.250111
160.221 592.564 0.155602 -0.201056 0.254235
144.733 572.528 0.141666 -0.196041 0.24187
169.887 572.242 0.166268 -0.195699 0.256794
118.905 574.451 0.11636 -0.197258 0.22902
130.162 550.92 0.127962 -0.190237 0.22927
176.423 551 0.17406 -0.189748 0.25749
169.932 529.82 0.168471 -0.18353 0.24913
144.692 529.425 0.142992 -0.183487 0.232625
160.213 509.553 0.158988 -0.177197 0.238067
118.95 527.329 0.11719 -0.183631 0.217839
147.649 491.25 0.146292 -0.17129 0.225259
82.9943 625.507 0.0828275 -0.210765 0.226456
105.171 623.901 0.103 -0.211097 0.234885
111.272 599.234 0.108556 -0.204345 0.23139
127.111 618.902 0.122765 -0.208961 0.242355
93.5946 579.535 0.0916201 -0.199201 0.21926
127.138 483.102 0.125868 -0.169434 0.21107
111.168 502.717 0.109727 -0.176663 0.207966
105.198 478.201 0.104332 -0.169807 0.199298
93.5194 521.801 0.0920119 -0.183415 0.2052
82.9943 476.493 0.0826843 -0.17193 0.190779
31.1454 584.159 0.0313608 -0.200518 0.202955
46.2943 600.364 0.0465172 -0.204492 0.209716
69.3243 589.49 0.0683003 -0.20189 0.21313
63.9015 614.391 0.0640214 -0.207785 0.217424
73.3568 563.775 0.0720337 -0.19544 0.208292
63.8631 487.587 0.0637016 -0.177 0.188114
69.2988 512.338 0.0684054 -0.18268 0.195068
46.3006 501.597 0.0462693 -0.182109 0.187895
73.2475 537.949 0.0720278 -0.188913 0.202179
31.1454 517.841 0.031532 -0.187099 0.189738
27.8878 539.717 0.0289266 -0.191564 0.193736
50.7165 550.9 0.0503202 -0.192976 0.199429
27.9172 562.187 0.0287528 -0.195765 0.197865
154.257 619.037 0.147913 -0.207099 0.254496
161.986 611.308 0.15596 -0.205519 0.257995
154.352 602.036 0.149416 -0.203403 0.252384
168.261 602.273 0.162617 -0.203499 0.260492
141.038 602.475 0.136821 -0.203919 0.245567
146.97 592.868 0.142932 -0.201344 0.246919
174.023 592.927 0.168834 -0.20122 0.262668
139.6 583.391 0.136259 -0.1991 0.241262
152.376 582.696 0.14863 -0.198625 0.248078
157.319 572.246 0.153973 -0.195772 0.249067
165.415 582.578 0.161239 -0.198479 0.255719
149.759 561.745 0.147039 -0.192955 0.242594
161.745 561.685 0.158877 -0.192815 0.249839
178.662 582.796 0.174089 -0.198569 0.264077
127.144 584.816 0.124157 -0.199883 0.235305
131.947 573.24 0.129146 -0.196549 0.235182
123.904 562.355 0.121513 -0.193703 0.228662
137.397 561.851 0.134836 -0.193213 0.23561
109.505 562.718 0.107322 -0.19422 0.2219
115.51 550.953 0.113426 -0.190686 0.221871
142.894 551.036 0.140621 -0.189989 0.236368
182.55 572.43 0.178689 -0.195743 0.265038
173.634 561.715 0.170635 -0.192779 0.25745
185.798 561.861 0.182691 -0.192796 0.265605
165.431 551.054 0.16308 -0.189772 0.250217
187.022 551 0.184652 -0.189748 0.264765
185.798 540.139 0.18407 -0.18668 0.262166
173.65 540.333 0.171826 -0.186664 0.253707
182.596 529.597 0.181291 -0.183623 0.258039
161.749 540.4 0.159852 -0.186663 0.245755
178.876 519.253 0.177801 -0.180518 0.253377
149.729 540.285 0.147783 -0.186708 0.238117
157.315 529.803 0.155717 -0.183484 0.240653
152.37 519.368 0.150931 -0.180282 0.23512
165.416 519.518 0.164146 -0.180358 0.243871
139.575 518.655 0.138014 -0.180252 0.227021
147.008 509.252 0.14562 -0.177137 0.229309
173.891 509.324 0.172865 -0.177388 0.247686
137.286 539.936 0.135321 -0.186818 0.230679
123.956 539.387 0.122009 -0.18703 0.223308
131.88 528.507 0.130123 -0.183506 0.224959
109.945 538.68 0.108077 -0.187354 0.216292
127.074 517.171 0.125454 -0.180197 0.219567
168.238 499.803 0.16712 -0.174251 0.241438
154.353 500.054 0.153075 -0.174126 0.231844
161.986 490.692 0.160695 -0.171158 0.234772
141.029 499.719 0.139636 -0.174186 0.223247
154.257 482.963 0.152833 -0.168524 0.227504
80.6357 635.84 0.0819711 -0.213123 0.228343
91.4972 637.064 0.0923463 -0.214057 0.233127
94.0594 625.214 0.0930334 -0.211224 0.230805
102.515 636.296 0.101713 -0.21418 0.237105
85.4702 614.903 0.0843866 -0.208312 0.224755
96.7081 613.613 0.0948538 -0.208294 0.228874
113.433 634.968 0.110506 -0.21363 0.240519
99.5509 601.804 0.0973504 -0.205167 0.227092
108.051 611.56 0.105422 -0.207785 0.232998
119.345 609.052 0.116032 -0.206799 0.237127
116.26 621.757 0.112885 -0.210301 0.238683
122.965 596.767 0.119811 -0.203306 0.235983
130.409 606.089 0.126565 -0.205451 0.241307
124.245 632.302 0.119289 -0.212319 0.243535
90.6276 592.738 0.088762 -0.202735 0.221315
102.7 589.38 0.100393 -0.201764 0.225361
106.092 576.345 0.103806 -0.19811 0.223659
115.021 586.843 0.112354 -0.200819 0.230113
96.8595 565.197 0.0948914 -0.195251 0.217088
134.767 628.91 0.128434 -0.210616 0.246687
137.643 615.303 0.132715 -0.207285 0.246131
145.003 624.852 0.138184 -0.208802 0.250386
145.003 477.148 0.143587 -0.166679 0.219998
137.66 486.729 0.136298 -0.17007 0.217947
